idRestricaoOperativaUHE;idElementoSistema;AttMatriz;Iteradores;1;2;3
88;1;fator_participacao;08/2024;1;1;1
88;1;fator_participacao;09/2024;1;1;1
88;1;fator_participacao;10/2024;1;1;1
88;1;fator_participacao;11/2024;1;1;1
88;1;fator_participacao;12/2024;1;1;1
89;1;fator_participacao;01/2020;1;1;1
89;1;fator_participacao;02/2020;1;1;1
89;1;fator_participacao;03/2020;1;1;1
89;1;fator_participacao;04/2020;1;1;1
89;1;fator_participacao;05/2020;1;1;1
89;1;fator_participacao;06/2020;1;1;1
89;1;fator_participacao;07/2020;1;1;1
89;1;fator_participacao;08/2020;1;1;1
89;1;fator_participacao;09/2020;1;1;1
89;1;fator_participacao;10/2020;1;1;1
89;1;fator_participacao;11/2020;1;1;1
89;1;fator_participacao;12/2020;1;1;1
89;1;fator_participacao;01/2021;1;1;1
89;1;fator_participacao;02/2021;1;1;1
89;1;fator_participacao;03/2021;1;1;1
89;1;fator_participacao;04/2021;1;1;1
89;1;fator_participacao;05/2021;1;1;1
89;1;fator_participacao;06/2021;1;1;1
89;1;fator_participacao;07/2021;1;1;1
89;1;fator_participacao;08/2021;1;1;1
89;1;fator_participacao;09/2021;1;1;1
89;1;fator_participacao;10/2021;1;1;1
89;1;fator_participacao;11/2021;1;1;1
89;1;fator_participacao;12/2021;1;1;1
89;1;fator_participacao;01/2022;1;1;1
89;1;fator_participacao;02/2022;1;1;1
89;1;fator_participacao;03/2022;1;1;1
89;1;fator_participacao;04/2022;1;1;1
89;1;fator_participacao;05/2022;1;1;1
89;1;fator_participacao;06/2022;1;1;1
89;1;fator_participacao;07/2022;1;1;1
89;1;fator_participacao;08/2022;1;1;1
89;1;fator_participacao;09/2022;1;1;1
89;1;fator_participacao;10/2022;1;1;1
89;1;fator_participacao;11/2022;1;1;1
89;1;fator_participacao;12/2022;1;1;1
89;1;fator_participacao;01/2023;1;1;1
89;1;fator_participacao;02/2023;1;1;1
89;1;fator_participacao;03/2023;1;1;1
89;1;fator_participacao;04/2023;1;1;1
89;1;fator_participacao;05/2023;1;1;1
89;1;fator_participacao;06/2023;1;1;1
89;1;fator_participacao;07/2023;1;1;1
89;1;fator_participacao;08/2023;1;1;1
89;1;fator_participacao;09/2023;1;1;1
89;1;fator_participacao;10/2023;1;1;1
89;1;fator_participacao;11/2023;1;1;1
89;1;fator_participacao;12/2023;1;1;1
89;1;fator_participacao;01/2024;1;1;1
89;1;fator_participacao;02/2024;1;1;1
89;1;fator_participacao;03/2024;1;1;1
89;1;fator_participacao;04/2024;1;1;1
89;1;fator_participacao;05/2024;1;1;1
89;1;fator_participacao;06/2024;1;1;1
89;1;fator_participacao;07/2024;1;1;1
89;1;fator_participacao;08/2024;1;1;1
89;1;fator_participacao;09/2024;1;1;1
89;1;fator_participacao;10/2024;1;1;1
89;1;fator_participacao;11/2024;1;1;1
89;1;fator_participacao;12/2024;1;1;1
90;1;fator_participacao;01/2020;1;1;1
90;1;fator_participacao;02/2020;1;1;1
90;1;fator_participacao;03/2020;1;1;1
90;1;fator_participacao;04/2020;1;1;1
90;1;fator_participacao;05/2020;1;1;1
90;1;fator_participacao;06/2020;1;1;1
90;1;fator_participacao;07/2020;1;1;1
90;1;fator_participacao;08/2020;1;1;1
90;1;fator_participacao;09/2020;1;1;1
90;1;fator_participacao;10/2020;1;1;1
90;1;fator_participacao;11/2020;1;1;1
90;1;fator_participacao;12/2020;1;1;1
90;1;fator_participacao;01/2021;1;1;1
90;1;fator_participacao;02/2021;1;1;1
90;1;fator_participacao;03/2021;1;1;1
90;1;fator_participacao;04/2021;1;1;1
90;1;fator_participacao;05/2021;1;1;1
90;1;fator_participacao;06/2021;1;1;1
90;1;fator_participacao;07/2021;1;1;1
90;1;fator_participacao;08/2021;1;1;1
90;1;fator_participacao;09/2021;1;1;1
90;1;fator_participacao;10/2021;1;1;1
90;1;fator_participacao;11/2021;1;1;1
90;1;fator_participacao;12/2021;1;1;1
90;1;fator_participacao;01/2022;1;1;1
90;1;fator_participacao;02/2022;1;1;1
90;1;fator_participacao;03/2022;1;1;1
90;1;fator_participacao;04/2022;1;1;1
90;1;fator_participacao;05/2022;1;1;1
90;1;fator_participacao;06/2022;1;1;1
90;1;fator_participacao;07/2022;1;1;1
90;1;fator_participacao;08/2022;1;1;1
90;1;fator_participacao;09/2022;1;1;1
90;1;fator_participacao;10/2022;1;1;1
90;1;fator_participacao;11/2022;1;1;1
90;1;fator_participacao;12/2022;1;1;1
90;1;fator_participacao;01/2023;1;1;1
90;1;fator_participacao;02/2023;1;1;1
90;1;fator_participacao;03/2023;1;1;1
90;1;fator_participacao;04/2023;1;1;1
90;1;fator_participacao;05/2023;1;1;1
90;1;fator_participacao;06/2023;1;1;1
90;1;fator_participacao;07/2023;1;1;1
90;1;fator_participacao;08/2023;1;1;1
90;1;fator_participacao;09/2023;1;1;1
90;1;fator_participacao;10/2023;1;1;1
90;1;fator_participacao;11/2023;1;1;1
90;1;fator_participacao;12/2023;1;1;1
90;1;fator_participacao;01/2024;1;1;1
90;1;fator_participacao;02/2024;1;1;1
90;1;fator_participacao;03/2024;1;1;1
90;1;fator_participacao;04/2024;1;1;1
90;1;fator_participacao;05/2024;1;1;1
90;1;fator_participacao;06/2024;1;1;1
90;1;fator_participacao;07/2024;1;1;1
90;1;fator_participacao;08/2024;1;1;1
90;1;fator_participacao;09/2024;1;1;1
90;1;fator_participacao;10/2024;1;1;1
90;1;fator_participacao;11/2024;1;1;1
90;1;fator_participacao;12/2024;1;1;1
91;1;fator_participacao;01/2020;1;1;1
91;1;fator_participacao;02/2020;1;1;1
91;1;fator_participacao;03/2020;1;1;1
91;1;fator_participacao;04/2020;1;1;1
91;1;fator_participacao;05/2020;1;1;1
91;1;fator_participacao;06/2020;1;1;1
91;1;fator_participacao;07/2020;1;1;1
91;1;fator_participacao;08/2020;1;1;1
91;1;fator_participacao;09/2020;1;1;1
91;1;fator_participacao;10/2020;1;1;1
91;1;fator_participacao;11/2020;1;1;1
91;1;fator_participacao;12/2020;1;1;1
91;1;fator_participacao;01/2021;1;1;1
91;1;fator_participacao;02/2021;1;1;1
91;1;fator_participacao;03/2021;1;1;1
91;1;fator_participacao;04/2021;1;1;1
91;1;fator_participacao;05/2021;1;1;1
91;1;fator_participacao;06/2021;1;1;1
91;1;fator_participacao;07/2021;1;1;1
91;1;fator_participacao;08/2021;1;1;1
91;1;fator_participacao;09/2021;1;1;1
91;1;fator_participacao;10/2021;1;1;1
91;1;fator_participacao;11/2021;1;1;1
91;1;fator_participacao;12/2021;1;1;1
91;1;fator_participacao;01/2022;1;1;1
91;1;fator_participacao;02/2022;1;1;1
91;1;fator_participacao;03/2022;1;1;1
91;1;fator_participacao;04/2022;1;1;1
91;1;fator_participacao;05/2022;1;1;1
91;1;fator_participacao;06/2022;1;1;1
91;1;fator_participacao;07/2022;1;1;1
91;1;fator_participacao;08/2022;1;1;1
91;1;fator_participacao;09/2022;1;1;1
91;1;fator_participacao;10/2022;1;1;1
91;1;fator_participacao;11/2022;1;1;1
91;1;fator_participacao;12/2022;1;1;1
91;1;fator_participacao;01/2023;1;1;1
91;1;fator_participacao;02/2023;1;1;1
91;1;fator_participacao;03/2023;1;1;1
91;1;fator_participacao;04/2023;1;1;1
91;1;fator_participacao;05/2023;1;1;1
91;1;fator_participacao;06/2023;1;1;1
91;1;fator_participacao;07/2023;1;1;1
91;1;fator_participacao;08/2023;1;1;1
91;1;fator_participacao;09/2023;1;1;1
91;1;fator_participacao;10/2023;1;1;1
91;1;fator_participacao;11/2023;1;1;1
91;1;fator_participacao;12/2023;1;1;1
91;1;fator_participacao;01/2024;1;1;1
91;1;fator_participacao;02/2024;1;1;1
91;1;fator_participacao;03/2024;1;1;1
91;1;fator_participacao;04/2024;1;1;1
91;1;fator_participacao;05/2024;1;1;1
91;1;fator_participacao;06/2024;1;1;1
91;1;fator_participacao;07/2024;1;1;1
91;1;fator_participacao;08/2024;1;1;1
91;1;fator_participacao;09/2024;1;1;1
91;1;fator_participacao;10/2024;1;1;1
91;1;fator_participacao;11/2024;1;1;1
91;1;fator_participacao;12/2024;1;1;1
92;1;fator_participacao;01/2020;1;1;1
92;1;fator_participacao;02/2020;1;1;1
92;1;fator_participacao;03/2020;1;1;1
92;1;fator_participacao;04/2020;1;1;1
92;1;fator_participacao;05/2020;1;1;1
92;1;fator_participacao;06/2020;1;1;1
92;1;fator_participacao;07/2020;1;1;1
92;1;fator_participacao;08/2020;1;1;1
92;1;fator_participacao;09/2020;1;1;1
92;1;fator_participacao;10/2020;1;1;1
92;1;fator_participacao;11/2020;1;1;1
92;1;fator_participacao;12/2020;1;1;1
92;1;fator_participacao;01/2021;1;1;1
92;1;fator_participacao;02/2021;1;1;1
92;1;fator_participacao;03/2021;1;1;1
92;1;fator_participacao;04/2021;1;1;1
92;1;fator_participacao;05/2021;1;1;1
92;1;fator_participacao;06/2021;1;1;1
92;1;fator_participacao;07/2021;1;1;1
92;1;fator_participacao;08/2021;1;1;1
92;1;fator_participacao;09/2021;1;1;1
92;1;fator_participacao;10/2021;1;1;1
92;1;fator_participacao;11/2021;1;1;1
92;1;fator_participacao;12/2021;1;1;1
92;1;fator_participacao;01/2022;1;1;1
92;1;fator_participacao;02/2022;1;1;1
92;1;fator_participacao;03/2022;1;1;1
92;1;fator_participacao;04/2022;1;1;1
92;1;fator_participacao;05/2022;1;1;1
92;1;fator_participacao;06/2022;1;1;1
92;1;fator_participacao;07/2022;1;1;1
92;1;fator_participacao;08/2022;1;1;1
92;1;fator_participacao;09/2022;1;1;1
92;1;fator_participacao;10/2022;1;1;1
92;1;fator_participacao;11/2022;1;1;1
92;1;fator_participacao;12/2022;1;1;1
92;1;fator_participacao;01/2023;1;1;1
92;1;fator_participacao;02/2023;1;1;1
92;1;fator_participacao;03/2023;1;1;1
92;1;fator_participacao;04/2023;1;1;1
92;1;fator_participacao;05/2023;1;1;1
92;1;fator_participacao;06/2023;1;1;1
92;1;fator_participacao;07/2023;1;1;1
92;1;fator_participacao;08/2023;1;1;1
92;1;fator_participacao;09/2023;1;1;1
92;1;fator_participacao;10/2023;1;1;1
92;1;fator_participacao;11/2023;1;1;1
92;1;fator_participacao;12/2023;1;1;1
92;1;fator_participacao;01/2024;1;1;1
92;1;fator_participacao;02/2024;1;1;1
92;1;fator_participacao;03/2024;1;1;1
92;1;fator_participacao;04/2024;1;1;1
92;1;fator_participacao;05/2024;1;1;1
92;1;fator_participacao;06/2024;1;1;1
92;1;fator_participacao;07/2024;1;1;1
92;1;fator_participacao;08/2024;1;1;1
92;1;fator_participacao;09/2024;1;1;1
92;1;fator_participacao;10/2024;1;1;1
92;1;fator_participacao;11/2024;1;1;1
92;1;fator_participacao;12/2024;1;1;1
93;1;fator_participacao;01/2020;1;1;1
93;1;fator_participacao;02/2020;1;1;1
93;1;fator_participacao;03/2020;1;1;1
93;1;fator_participacao;04/2020;1;1;1
93;1;fator_participacao;05/2020;1;1;1
93;1;fator_participacao;06/2020;1;1;1
93;1;fator_participacao;07/2020;1;1;1
93;1;fator_participacao;08/2020;1;1;1
93;1;fator_participacao;09/2020;1;1;1
93;1;fator_participacao;10/2020;1;1;1
93;1;fator_participacao;11/2020;1;1;1
93;1;fator_participacao;12/2020;1;1;1
93;1;fator_participacao;01/2021;1;1;1
93;1;fator_participacao;02/2021;1;1;1
93;1;fator_participacao;03/2021;1;1;1
93;1;fator_participacao;04/2021;1;1;1
93;1;fator_participacao;05/2021;1;1;1
93;1;fator_participacao;06/2021;1;1;1
93;1;fator_participacao;07/2021;1;1;1
93;1;fator_participacao;08/2021;1;1;1
93;1;fator_participacao;09/2021;1;1;1
93;1;fator_participacao;10/2021;1;1;1
93;1;fator_participacao;11/2021;1;1;1
93;1;fator_participacao;12/2021;1;1;1
93;1;fator_participacao;01/2022;1;1;1
93;1;fator_participacao;02/2022;1;1;1
93;1;fator_participacao;03/2022;1;1;1
93;1;fator_participacao;04/2022;1;1;1
93;1;fator_participacao;05/2022;1;1;1
93;1;fator_participacao;06/2022;1;1;1
93;1;fator_participacao;07/2022;1;1;1
93;1;fator_participacao;08/2022;1;1;1
93;1;fator_participacao;09/2022;1;1;1
93;1;fator_participacao;10/2022;1;1;1
93;1;fator_participacao;11/2022;1;1;1
93;1;fator_participacao;12/2022;1;1;1
93;1;fator_participacao;01/2023;1;1;1
93;1;fator_participacao;02/2023;1;1;1
93;1;fator_participacao;03/2023;1;1;1
93;1;fator_participacao;04/2023;1;1;1
93;1;fator_participacao;05/2023;1;1;1
93;1;fator_participacao;06/2023;1;1;1
93;1;fator_participacao;07/2023;1;1;1
93;1;fator_participacao;08/2023;1;1;1
93;1;fator_participacao;09/2023;1;1;1
93;1;fator_participacao;10/2023;1;1;1
93;1;fator_participacao;11/2023;1;1;1
93;1;fator_participacao;12/2023;1;1;1
93;1;fator_participacao;01/2024;1;1;1
93;1;fator_participacao;02/2024;1;1;1
93;1;fator_participacao;03/2024;1;1;1
93;1;fator_participacao;04/2024;1;1;1
93;1;fator_participacao;05/2024;1;1;1
93;1;fator_participacao;06/2024;1;1;1
93;1;fator_participacao;07/2024;1;1;1
93;1;fator_participacao;08/2024;1;1;1
93;1;fator_participacao;09/2024;1;1;1
93;1;fator_participacao;10/2024;1;1;1
93;1;fator_participacao;11/2024;1;1;1
93;1;fator_participacao;12/2024;1;1;1
94;1;fator_participacao;01/2020;1;1;1
94;1;fator_participacao;02/2020;1;1;1
94;1;fator_participacao;03/2020;1;1;1
94;1;fator_participacao;04/2020;1;1;1
94;1;fator_participacao;05/2020;1;1;1
94;1;fator_participacao;06/2020;1;1;1
94;1;fator_participacao;07/2020;1;1;1
94;1;fator_participacao;08/2020;1;1;1
94;1;fator_participacao;09/2020;1;1;1
94;1;fator_participacao;10/2020;1;1;1
94;1;fator_participacao;11/2020;1;1;1
94;1;fator_participacao;12/2020;1;1;1
94;1;fator_participacao;01/2021;1;1;1
94;1;fator_participacao;02/2021;1;1;1
94;1;fator_participacao;03/2021;1;1;1
94;1;fator_participacao;04/2021;1;1;1
94;1;fator_participacao;05/2021;1;1;1
94;1;fator_participacao;06/2021;1;1;1
94;1;fator_participacao;07/2021;1;1;1
94;1;fator_participacao;08/2021;1;1;1
94;1;fator_participacao;09/2021;1;1;1
94;1;fator_participacao;10/2021;1;1;1
94;1;fator_participacao;11/2021;1;1;1
94;1;fator_participacao;12/2021;1;1;1
94;1;fator_participacao;01/2022;1;1;1
94;1;fator_participacao;02/2022;1;1;1
94;1;fator_participacao;03/2022;1;1;1
94;1;fator_participacao;04/2022;1;1;1
94;1;fator_participacao;05/2022;1;1;1
94;1;fator_participacao;06/2022;1;1;1
94;1;fator_participacao;07/2022;1;1;1
94;1;fator_participacao;08/2022;1;1;1
94;1;fator_participacao;09/2022;1;1;1
94;1;fator_participacao;10/2022;1;1;1
94;1;fator_participacao;11/2022;1;1;1
94;1;fator_participacao;12/2022;1;1;1
94;1;fator_participacao;01/2023;1;1;1
94;1;fator_participacao;02/2023;1;1;1
94;1;fator_participacao;03/2023;1;1;1
94;1;fator_participacao;04/2023;1;1;1
94;1;fator_participacao;05/2023;1;1;1
94;1;fator_participacao;06/2023;1;1;1
94;1;fator_participacao;07/2023;1;1;1
94;1;fator_participacao;08/2023;1;1;1
94;1;fator_participacao;09/2023;1;1;1
94;1;fator_participacao;10/2023;1;1;1
94;1;fator_participacao;11/2023;1;1;1
94;1;fator_participacao;12/2023;1;1;1
94;1;fator_participacao;01/2024;1;1;1
94;1;fator_participacao;02/2024;1;1;1
94;1;fator_participacao;03/2024;1;1;1
94;1;fator_participacao;04/2024;1;1;1
94;1;fator_participacao;05/2024;1;1;1
94;1;fator_participacao;06/2024;1;1;1
94;1;fator_participacao;07/2024;1;1;1
94;1;fator_participacao;08/2024;1;1;1
94;1;fator_participacao;09/2024;1;1;1
94;1;fator_participacao;10/2024;1;1;1
94;1;fator_participacao;11/2024;1;1;1
94;1;fator_participacao;12/2024;1;1;1
95;1;fator_participacao;01/2020;1;1;1
95;1;fator_participacao;02/2020;1;1;1
95;1;fator_participacao;03/2020;1;1;1
95;1;fator_participacao;04/2020;1;1;1
95;1;fator_participacao;05/2020;1;1;1
95;1;fator_participacao;06/2020;1;1;1
95;1;fator_participacao;07/2020;1;1;1
95;1;fator_participacao;08/2020;1;1;1
95;1;fator_participacao;09/2020;1;1;1
95;1;fator_participacao;10/2020;1;1;1
95;1;fator_participacao;11/2020;1;1;1
95;1;fator_participacao;12/2020;1;1;1
95;1;fator_participacao;01/2021;1;1;1
95;1;fator_participacao;02/2021;1;1;1
95;1;fator_participacao;03/2021;1;1;1
95;1;fator_participacao;04/2021;1;1;1
95;1;fator_participacao;05/2021;1;1;1
95;1;fator_participacao;06/2021;1;1;1
95;1;fator_participacao;07/2021;1;1;1
95;1;fator_participacao;08/2021;1;1;1
95;1;fator_participacao;09/2021;1;1;1
95;1;fator_participacao;10/2021;1;1;1
95;1;fator_participacao;11/2021;1;1;1
95;1;fator_participacao;12/2021;1;1;1
95;1;fator_participacao;01/2022;1;1;1
95;1;fator_participacao;02/2022;1;1;1
95;1;fator_participacao;03/2022;1;1;1
95;1;fator_participacao;04/2022;1;1;1
95;1;fator_participacao;05/2022;1;1;1
95;1;fator_participacao;06/2022;1;1;1
95;1;fator_participacao;07/2022;1;1;1
95;1;fator_participacao;08/2022;1;1;1
95;1;fator_participacao;09/2022;1;1;1
95;1;fator_participacao;10/2022;1;1;1
95;1;fator_participacao;11/2022;1;1;1
95;1;fator_participacao;12/2022;1;1;1
95;1;fator_participacao;01/2023;1;1;1
95;1;fator_participacao;02/2023;1;1;1
95;1;fator_participacao;03/2023;1;1;1
95;1;fator_participacao;04/2023;1;1;1
95;1;fator_participacao;05/2023;1;1;1
95;1;fator_participacao;06/2023;1;1;1
95;1;fator_participacao;07/2023;1;1;1
95;1;fator_participacao;08/2023;1;1;1
95;1;fator_participacao;09/2023;1;1;1
95;1;fator_participacao;10/2023;1;1;1
95;1;fator_participacao;11/2023;1;1;1
95;1;fator_participacao;12/2023;1;1;1
95;1;fator_participacao;01/2024;1;1;1
95;1;fator_participacao;02/2024;1;1;1
95;1;fator_participacao;03/2024;1;1;1
95;1;fator_participacao;04/2024;1;1;1
95;1;fator_participacao;05/2024;1;1;1
95;1;fator_participacao;06/2024;1;1;1
95;1;fator_participacao;07/2024;1;1;1
95;1;fator_participacao;08/2024;1;1;1
95;1;fator_participacao;09/2024;1;1;1
95;1;fator_participacao;10/2024;1;1;1
95;1;fator_participacao;11/2024;1;1;1
95;1;fator_participacao;12/2024;1;1;1
96;1;fator_participacao;01/2020;1;1;1
96;1;fator_participacao;02/2020;1;1;1
96;1;fator_participacao;03/2020;1;1;1
96;1;fator_participacao;04/2020;1;1;1
96;1;fator_participacao;05/2020;1;1;1
96;1;fator_participacao;06/2020;1;1;1
96;1;fator_participacao;07/2020;1;1;1
96;1;fator_participacao;08/2020;0;0;0
96;1;fator_participacao;09/2020;0;0;0
96;1;fator_participacao;10/2020;0;0;0
96;1;fator_participacao;11/2020;0;0;0
96;1;fator_participacao;12/2020;0;0;0
96;1;fator_participacao;01/2021;0;0;0
96;1;fator_participacao;02/2021;0;0;0
96;1;fator_participacao;03/2021;0;0;0
96;1;fator_participacao;04/2021;0;0;0
96;1;fator_participacao;05/2021;0;0;0
96;1;fator_participacao;06/2021;0;0;0
96;1;fator_participacao;07/2021;0;0;0
96;1;fator_participacao;08/2021;0;0;0
96;1;fator_participacao;09/2021;0;0;0
96;1;fator_participacao;10/2021;0;0;0
96;1;fator_participacao;11/2021;0;0;0
96;1;fator_participacao;12/2021;0;0;0
96;1;fator_participacao;01/2022;0;0;0
96;1;fator_participacao;02/2022;0;0;0
96;1;fator_participacao;03/2022;0;0;0
96;1;fator_participacao;04/2022;0;0;0
96;1;fator_participacao;05/2022;0;0;0
96;1;fator_participacao;06/2022;0;0;0
96;1;fator_participacao;07/2022;0;0;0
96;1;fator_participacao;08/2022;0;0;0
96;1;fator_participacao;09/2022;0;0;0
96;1;fator_participacao;10/2022;0;0;0
96;1;fator_participacao;11/2022;0;0;0
96;1;fator_participacao;12/2022;0;0;0
96;1;fator_participacao;01/2023;0;0;0
96;1;fator_participacao;02/2023;0;0;0
96;1;fator_participacao;03/2023;0;0;0
96;1;fator_participacao;04/2023;0;0;0
96;1;fator_participacao;05/2023;0;0;0
96;1;fator_participacao;06/2023;0;0;0
96;1;fator_participacao;07/2023;0;0;0
96;1;fator_participacao;08/2023;0;0;0
96;1;fator_participacao;09/2023;0;0;0
96;1;fator_participacao;10/2023;0;0;0
96;1;fator_participacao;11/2023;0;0;0
96;1;fator_participacao;12/2023;0;0;0
96;1;fator_participacao;01/2024;0;0;0
96;1;fator_participacao;02/2024;0;0;0
96;1;fator_participacao;03/2024;0;0;0
96;1;fator_participacao;04/2024;0;0;0
96;1;fator_participacao;05/2024;0;0;0
96;1;fator_participacao;06/2024;0;0;0
96;1;fator_participacao;07/2024;0;0;0
96;1;fator_participacao;08/2024;0;0;0
96;1;fator_participacao;09/2024;0;0;0
96;1;fator_participacao;10/2024;0;0;0
96;1;fator_participacao;11/2024;0;0;0
96;1;fator_participacao;12/2024;0;0;0
97;1;fator_participacao;01/2020;1;1;1
97;1;fator_participacao;02/2020;1;1;1
97;1;fator_participacao;03/2020;1;1;1
97;1;fator_participacao;04/2020;1;1;1
97;1;fator_participacao;05/2020;1;1;1
97;1;fator_participacao;06/2020;1;1;1
97;1;fator_participacao;07/2020;1;1;1
97;1;fator_participacao;08/2020;1;1;1
97;1;fator_participacao;09/2020;1;1;1
97;1;fator_participacao;10/2020;1;1;1
97;1;fator_participacao;11/2020;1;1;1
97;1;fator_participacao;12/2020;1;1;1
97;1;fator_participacao;01/2021;1;1;1
97;1;fator_participacao;02/2021;1;1;1
97;1;fator_participacao;03/2021;1;1;1
97;1;fator_participacao;04/2021;1;1;1
97;1;fator_participacao;05/2021;1;1;1
97;1;fator_participacao;06/2021;1;1;1
97;1;fator_participacao;07/2021;1;1;1
97;1;fator_participacao;08/2021;1;1;1
97;1;fator_participacao;09/2021;1;1;1
97;1;fator_participacao;10/2021;1;1;1
97;1;fator_participacao;11/2021;1;1;1
97;1;fator_participacao;12/2021;1;1;1
97;1;fator_participacao;01/2022;1;1;1
97;1;fator_participacao;02/2022;1;1;1
97;1;fator_participacao;03/2022;1;1;1
97;1;fator_participacao;04/2022;1;1;1
97;1;fator_participacao;05/2022;1;1;1
97;1;fator_participacao;06/2022;1;1;1
97;1;fator_participacao;07/2022;1;1;1
97;1;fator_participacao;08/2022;1;1;1
97;1;fator_participacao;09/2022;1;1;1
97;1;fator_participacao;10/2022;1;1;1
97;1;fator_participacao;11/2022;1;1;1
97;1;fator_participacao;12/2022;1;1;1
97;1;fator_participacao;01/2023;1;1;1
97;1;fator_participacao;02/2023;1;1;1
97;1;fator_participacao;03/2023;1;1;1
97;1;fator_participacao;04/2023;1;1;1
97;1;fator_participacao;05/2023;1;1;1
97;1;fator_participacao;06/2023;1;1;1
97;1;fator_participacao;07/2023;1;1;1
97;1;fator_participacao;08/2023;1;1;1
97;1;fator_participacao;09/2023;1;1;1
97;1;fator_participacao;10/2023;1;1;1
97;1;fator_participacao;11/2023;1;1;1
97;1;fator_participacao;12/2023;1;1;1
97;1;fator_participacao;01/2024;1;1;1
97;1;fator_participacao;02/2024;1;1;1
97;1;fator_participacao;03/2024;1;1;1
97;1;fator_participacao;04/2024;1;1;1
97;1;fator_participacao;05/2024;1;1;1
97;1;fator_participacao;06/2024;1;1;1
97;1;fator_participacao;07/2024;1;1;1
97;1;fator_participacao;08/2024;1;1;1
97;1;fator_participacao;09/2024;1;1;1
97;1;fator_participacao;10/2024;1;1;1
97;1;fator_participacao;11/2024;1;1;1
97;1;fator_participacao;12/2024;1;1;1
98;1;fator_participacao;01/2020;1;1;1
98;1;fator_participacao;02/2020;1;1;1
98;1;fator_participacao;03/2020;1;1;1
98;1;fator_participacao;04/2020;1;1;1
98;1;fator_participacao;05/2020;1;1;1
98;1;fator_participacao;06/2020;1;1;1
98;1;fator_participacao;07/2020;1;1;1
98;1;fator_participacao;08/2020;1;1;1
98;1;fator_participacao;09/2020;1;1;1
98;1;fator_participacao;10/2020;1;1;1
98;1;fator_participacao;11/2020;1;1;1
98;1;fator_participacao;12/2020;1;1;1
98;1;fator_participacao;01/2021;1;1;1
98;1;fator_participacao;02/2021;1;1;1
98;1;fator_participacao;03/2021;1;1;1
98;1;fator_participacao;04/2021;1;1;1
98;1;fator_participacao;05/2021;1;1;1
98;1;fator_participacao;06/2021;1;1;1
98;1;fator_participacao;07/2021;1;1;1
98;1;fator_participacao;08/2021;1;1;1
98;1;fator_participacao;09/2021;1;1;1
98;1;fator_participacao;10/2021;1;1;1
98;1;fator_participacao;11/2021;1;1;1
98;1;fator_participacao;12/2021;1;1;1
98;1;fator_participacao;01/2022;1;1;1
98;1;fator_participacao;02/2022;1;1;1
98;1;fator_participacao;03/2022;1;1;1
98;1;fator_participacao;04/2022;1;1;1
98;1;fator_participacao;05/2022;1;1;1
98;1;fator_participacao;06/2022;1;1;1
98;1;fator_participacao;07/2022;1;1;1
98;1;fator_participacao;08/2022;1;1;1
98;1;fator_participacao;09/2022;1;1;1
98;1;fator_participacao;10/2022;1;1;1
98;1;fator_participacao;11/2022;1;1;1
98;1;fator_participacao;12/2022;1;1;1
98;1;fator_participacao;01/2023;1;1;1
98;1;fator_participacao;02/2023;1;1;1
98;1;fator_participacao;03/2023;1;1;1
98;1;fator_participacao;04/2023;1;1;1
98;1;fator_participacao;05/2023;1;1;1
98;1;fator_participacao;06/2023;1;1;1
98;1;fator_participacao;07/2023;1;1;1
98;1;fator_participacao;08/2023;1;1;1
98;1;fator_participacao;09/2023;1;1;1
98;1;fator_participacao;10/2023;1;1;1
98;1;fator_participacao;11/2023;1;1;1
98;1;fator_participacao;12/2023;1;1;1
98;1;fator_participacao;01/2024;1;1;1
98;1;fator_participacao;02/2024;1;1;1
98;1;fator_participacao;03/2024;1;1;1
98;1;fator_participacao;04/2024;1;1;1
98;1;fator_participacao;05/2024;1;1;1
98;1;fator_participacao;06/2024;1;1;1
98;1;fator_participacao;07/2024;1;1;1
98;1;fator_participacao;08/2024;1;1;1
98;1;fator_participacao;09/2024;1;1;1
98;1;fator_participacao;10/2024;1;1;1
98;1;fator_participacao;11/2024;1;1;1
98;1;fator_participacao;12/2024;1;1;1
99;1;fator_participacao;01/2020;1;1;1
99;1;fator_participacao;02/2020;1;1;1
99;1;fator_participacao;03/2020;1;1;1
99;1;fator_participacao;04/2020;1;1;1
99;1;fator_participacao;05/2020;1;1;1
99;1;fator_participacao;06/2020;1;1;1
99;1;fator_participacao;07/2020;1;1;1
99;1;fator_participacao;08/2020;1;1;1
99;1;fator_participacao;09/2020;1;1;1
99;1;fator_participacao;10/2020;1;1;1
99;1;fator_participacao;11/2020;1;1;1
99;1;fator_participacao;12/2020;1;1;1
99;1;fator_participacao;01/2021;1;1;1
99;1;fator_participacao;02/2021;1;1;1
99;1;fator_participacao;03/2021;1;1;1
99;1;fator_participacao;04/2021;1;1;1
99;1;fator_participacao;05/2021;1;1;1
99;1;fator_participacao;06/2021;1;1;1
99;1;fator_participacao;07/2021;1;1;1
99;1;fator_participacao;08/2021;1;1;1
99;1;fator_participacao;09/2021;1;1;1
99;1;fator_participacao;10/2021;1;1;1
99;1;fator_participacao;11/2021;1;1;1
99;1;fator_participacao;12/2021;1;1;1
99;1;fator_participacao;01/2022;1;1;1
99;1;fator_participacao;02/2022;1;1;1
99;1;fator_participacao;03/2022;1;1;1
99;1;fator_participacao;04/2022;1;1;1
99;1;fator_participacao;05/2022;1;1;1
