AttMatriz;Iteradores;01/2020;02/2020;03/2020;04/2020;05/2020;06/2020;07/2020;08/2020;09/2020;10/2020;11/2020;12/2020;01/2021;02/2021;03/2021;04/2021;05/2021;06/2021;07/2021;08/2021;09/2021;10/2021;11/2021;12/2021;01/2022;02/2022;03/2022;04/2022;05/2022;06/2022;07/2022;08/2022;09/2022;10/2022;11/2022;12/2022;01/2023;02/2023;03/2023;04/2023;05/2023;06/2023;07/2023;08/2023;09/2023;10/2023;11/2023;12/2023;01/2024;02/2024;03/2024;04/2024;05/2024;06/2024;07/2024;08/2024;09/2024;10/2024;11/2024;12/2024;;
mapeamento_espaco_amostral;3585;1;1;14;10;17;13;8;8;18;13;20;19;20;1;18;15;2;17;7;2;5;2;3;10;18;8;15;15;7;9;18;1;13;9;16;6;6;7;18;12;18;15;18;4;18;18;2;5;11;20;20;7;3;20;20;5;17;8;6;10;;
mapeamento_espaco_amostral;3586;12;9;5;14;6;5;11;10;18;5;18;11;5;3;2;17;5;19;5;6;9;16;10;1;14;10;15;2;12;10;5;9;11;3;10;12;19;16;20;11;7;3;5;12;5;13;4;16;10;2;8;18;14;9;12;17;8;13;13;3;;
mapeamento_espaco_amostral;3587;10;9;9;15;15;12;18;18;11;7;1;3;16;13;11;17;3;15;3;5;1;20;16;1;13;3;4;16;11;6;10;20;10;20;7;20;4;14;13;8;13;19;2;12;4;19;10;15;13;4;11;1;16;20;11;14;12;3;5;17;;
mapeamento_espaco_amostral;3588;3;12;11;19;15;17;6;4;10;6;10;1;3;16;17;15;16;11;3;9;15;2;4;14;10;2;11;1;15;4;4;16;20;17;5;6;3;9;20;16;16;4;4;4;5;18;14;1;4;8;18;13;17;3;17;19;20;14;8;10;;
mapeamento_espaco_amostral;3589;3;20;10;1;13;18;3;15;4;18;4;3;3;8;14;1;7;11;13;1;7;20;2;19;11;8;17;16;12;20;2;8;13;7;16;12;11;13;10;11;3;16;4;6;8;18;7;11;11;2;5;5;12;3;4;14;3;8;1;8;;
mapeamento_espaco_amostral;3590;10;6;10;11;13;19;12;19;18;13;6;14;2;1;18;17;13;18;12;20;20;8;14;15;4;16;13;15;2;12;18;19;12;11;8;6;18;9;7;9;8;5;7;12;18;4;19;7;11;4;1;1;4;14;5;13;8;6;17;14;;
mapeamento_espaco_amostral;3591;3;10;11;6;1;8;4;10;3;6;3;19;14;15;15;1;6;9;5;15;10;17;3;1;8;18;6;18;7;5;14;17;20;5;2;18;2;11;1;3;13;13;5;19;13;6;14;20;9;19;16;19;12;16;16;14;8;18;5;5;;
mapeamento_espaco_amostral;3592;1;12;3;3;5;19;5;20;10;17;2;17;15;11;4;19;18;13;10;2;16;15;9;11;9;16;15;1;6;12;3;3;17;18;12;2;18;10;17;11;20;11;13;18;14;2;16;16;5;6;13;13;13;20;13;16;4;9;18;8;;
mapeamento_espaco_amostral;3593;4;8;19;9;17;2;13;4;1;19;2;19;4;7;4;20;5;17;6;11;8;14;3;11;10;20;15;6;5;14;16;8;20;6;7;8;11;20;3;7;5;12;10;18;16;3;15;11;16;11;11;12;20;16;12;19;6;7;7;5;;
mapeamento_espaco_amostral;3594;9;13;10;14;9;1;1;19;6;6;2;10;10;6;16;15;17;18;11;15;18;13;7;10;6;14;15;13;3;2;1;16;3;3;13;13;14;15;20;1;1;11;9;1;13;10;4;20;13;5;14;16;5;15;5;12;19;11;20;7;;
mapeamento_espaco_amostral;3595;2;19;20;13;2;5;1;7;12;20;6;20;6;4;17;10;5;4;8;9;19;3;15;11;14;15;16;5;12;5;14;13;19;19;12;15;16;6;14;11;4;5;6;6;14;8;19;16;2;17;16;4;16;16;11;18;4;7;13;4;;
mapeamento_espaco_amostral;3596;16;9;5;16;15;10;16;16;9;1;3;13;2;18;17;2;18;10;16;5;2;4;5;10;1;18;18;20;4;9;9;17;5;12;8;20;2;11;8;17;18;15;9;12;6;2;11;20;2;12;17;13;2;16;6;4;4;6;8;9;;
mapeamento_espaco_amostral;3597;16;3;9;3;2;14;13;15;20;3;15;17;14;15;3;13;6;1;8;4;7;14;18;13;15;1;10;14;18;5;20;5;19;12;16;15;4;14;11;8;12;1;2;8;15;3;9;6;3;14;5;12;3;17;18;3;3;16;10;6;;
mapeamento_espaco_amostral;3598;8;3;9;2;14;1;17;10;19;11;15;6;18;16;18;11;16;3;1;17;20;18;10;10;5;6;12;5;19;19;5;20;11;5;13;12;14;7;18;1;19;20;15;16;5;7;9;13;5;4;5;10;14;18;3;18;11;13;11;1;;
mapeamento_espaco_amostral;3599;8;1;4;3;20;14;1;18;7;14;11;12;14;17;18;1;6;11;6;6;19;10;8;9;12;12;3;20;12;1;4;11;4;9;14;10;18;9;17;8;2;6;11;2;20;4;12;19;15;19;10;16;18;3;16;9;4;20;7;7;;
mapeamento_espaco_amostral;3600;11;5;10;10;7;5;3;5;9;13;18;12;11;4;4;3;4;18;15;10;12;20;1;7;15;12;14;15;1;15;20;1;6;1;1;11;4;20;6;7;1;1;6;11;19;3;20;16;15;13;12;10;6;16;3;16;10;4;19;19;;
mapeamento_espaco_amostral;3601;8;16;11;13;16;9;12;16;6;15;12;6;1;12;16;16;12;9;16;10;20;9;11;16;5;19;3;20;7;13;8;18;18;8;1;18;17;19;10;5;15;3;9;13;19;6;2;1;3;2;7;15;4;13;12;19;18;9;2;15;;
mapeamento_espaco_amostral;3602;15;13;6;18;11;3;16;11;16;12;9;17;20;2;9;6;4;4;5;2;16;18;15;1;14;10;20;19;5;8;20;5;4;1;7;14;18;2;17;13;5;20;12;5;8;15;16;17;1;19;19;1;19;7;2;19;13;18;5;20;;
mapeamento_espaco_amostral;3603;7;11;14;17;1;6;13;9;4;11;7;6;16;13;8;15;9;17;15;8;17;12;11;13;5;19;15;15;12;9;16;9;17;20;17;6;12;20;8;4;4;1;6;13;9;3;6;10;20;11;9;19;16;9;7;4;20;10;19;10;;
mapeamento_espaco_amostral;3604;9;16;16;18;11;2;19;2;14;1;12;17;10;8;8;14;18;11;15;13;5;20;7;8;2;15;11;2;14;4;4;19;19;20;14;19;14;4;4;18;15;19;13;5;9;17;20;20;19;13;14;8;4;4;8;1;9;16;7;15;;
mapeamento_espaco_amostral;3605;18;7;5;17;7;3;15;14;18;2;14;7;1;15;15;2;14;11;14;9;3;5;6;5;19;6;10;3;19;19;9;13;6;5;4;10;4;16;16;1;6;14;4;5;2;6;10;3;19;3;18;7;12;2;15;17;15;9;8;18;;
mapeamento_espaco_amostral;3606;3;7;20;19;6;20;13;4;2;17;12;6;11;1;20;14;15;7;5;9;7;15;17;4;14;12;3;7;5;20;16;8;7;16;17;19;2;8;11;4;17;2;2;9;8;7;15;5;6;16;18;11;16;13;10;16;1;19;10;15;;
mapeamento_espaco_amostral;3607;4;15;16;14;2;12;9;5;12;19;13;10;16;19;14;6;5;10;2;18;4;11;7;9;6;17;17;13;8;5;16;4;4;4;15;18;3;6;5;8;12;14;7;3;3;14;9;20;5;20;12;10;5;19;20;4;5;1;17;19;;
mapeamento_espaco_amostral;3608;18;4;11;17;17;3;15;13;11;18;14;2;3;1;13;7;4;5;20;2;13;5;13;11;8;7;18;10;10;8;2;19;19;19;17;19;9;14;15;9;19;16;4;3;3;12;5;20;17;6;16;19;6;11;1;14;4;10;15;8;;
mapeamento_espaco_amostral;3609;8;13;17;11;9;11;4;15;13;3;7;9;19;12;5;20;2;20;9;18;3;6;13;20;13;13;19;11;9;2;16;8;4;18;14;6;5;16;1;14;3;6;6;20;4;5;2;7;17;4;16;13;13;4;20;5;7;3;2;4;;
mapeamento_espaco_amostral;3610;6;16;14;5;3;7;18;14;2;10;5;17;15;6;3;19;20;14;9;5;8;3;4;15;8;8;15;1;8;19;19;3;3;1;11;16;9;13;16;13;12;20;12;5;12;10;1;7;10;11;11;2;18;10;4;5;2;20;17;15;;
mapeamento_espaco_amostral;3611;1;12;18;18;16;6;19;14;18;4;8;1;6;2;2;5;18;14;5;16;11;19;13;7;19;16;8;9;9;13;17;2;20;13;17;8;7;6;1;20;4;7;1;13;6;8;2;12;9;5;7;8;12;8;9;19;6;17;14;20;;
mapeamento_espaco_amostral;3612;18;16;2;3;17;17;19;16;3;14;9;15;1;19;15;18;3;6;4;3;11;14;12;12;15;16;16;20;9;15;11;11;12;6;9;16;11;7;8;4;19;6;14;6;17;12;3;1;4;16;4;3;8;5;19;4;13;4;9;14;;
mapeamento_espaco_amostral;3613;19;9;3;11;7;13;4;3;2;5;10;12;14;15;17;19;1;4;12;9;13;12;10;19;12;8;17;10;6;5;17;6;1;12;18;19;2;20;19;10;13;1;6;12;6;12;3;5;20;18;8;15;8;8;9;3;13;9;1;17;;
mapeamento_espaco_amostral;3614;20;7;10;16;16;19;13;19;5;5;2;16;3;8;12;8;17;18;1;2;3;9;9;5;15;13;3;4;6;13;17;18;19;16;1;15;7;14;9;14;18;2;3;15;6;18;19;6;14;10;17;18;15;12;20;6;12;12;9;4;;
mapeamento_espaco_amostral;3615;17;14;18;8;2;8;5;2;17;14;17;20;14;14;12;10;8;19;19;20;7;16;9;12;18;10;20;7;20;20;19;19;4;13;15;4;20;6;18;11;12;16;17;2;16;13;4;5;13;17;18;2;12;13;11;17;16;19;12;20;;
mapeamento_espaco_amostral;3616;2;12;19;11;9;3;7;14;13;1;16;15;7;16;13;6;12;5;13;14;16;5;20;14;13;4;3;11;20;8;20;16;3;18;13;18;20;3;14;5;15;4;3;6;18;9;1;2;14;15;14;4;16;15;11;15;5;13;20;1;;
mapeamento_espaco_amostral;3617;17;3;17;6;17;18;13;11;4;2;12;19;8;19;15;11;13;18;9;15;10;17;8;14;15;3;4;13;14;6;10;14;3;5;4;18;5;6;14;5;16;9;20;15;9;16;8;16;8;1;10;6;15;4;8;5;9;4;2;13;;
mapeamento_espaco_amostral;3618;13;18;18;19;5;19;19;17;16;10;20;10;2;16;14;3;18;7;10;11;9;13;20;10;7;16;20;11;9;6;10;15;13;9;2;15;16;8;8;5;3;19;10;3;3;2;16;1;12;19;14;19;13;15;7;6;4;12;17;20;;
mapeamento_espaco_amostral;3619;17;6;10;12;18;8;2;20;16;5;6;12;19;10;17;18;13;10;16;13;17;18;2;4;18;20;3;5;11;9;19;11;5;5;9;12;2;7;6;1;14;14;4;14;3;16;4;15;11;1;18;10;15;11;6;14;15;20;19;12;;
mapeamento_espaco_amostral;3620;11;6;3;10;1;5;2;7;18;6;4;16;13;10;6;13;5;11;13;7;16;14;8;2;15;1;16;3;7;17;12;5;17;13;1;16;14;7;7;19;2;8;2;19;5;5;3;12;16;2;15;1;16;20;5;14;13;2;8;17;;
mapeamento_espaco_amostral;3621;6;15;11;7;16;10;7;12;5;3;11;10;9;7;19;7;11;1;1;8;8;12;1;11;9;18;6;2;3;17;11;14;5;18;16;4;16;14;9;16;10;6;14;13;17;5;17;5;10;5;11;8;13;18;17;4;9;12;7;1;;
mapeamento_espaco_amostral;3622;15;9;8;4;18;15;20;18;20;13;15;10;9;16;5;16;7;5;13;11;7;12;8;18;10;18;17;9;9;18;15;1;2;19;13;17;5;17;4;3;14;1;17;7;1;17;10;16;3;12;20;4;11;7;20;19;20;18;19;10;;
mapeamento_espaco_amostral;3623;9;11;14;17;5;11;4;19;6;8;14;20;17;17;13;8;13;13;5;4;14;10;8;10;18;7;9;12;20;1;2;9;6;20;14;2;8;3;7;16;17;6;20;19;20;9;19;19;2;13;19;20;11;1;9;19;10;16;19;20;;
mapeamento_espaco_amostral;3624;13;15;4;8;3;5;4;16;5;8;10;6;2;2;19;17;1;15;20;4;1;10;15;12;5;19;1;17;10;18;18;13;19;20;11;17;8;9;17;11;16;15;1;3;10;17;14;3;8;4;1;4;12;20;12;4;13;7;10;1;;
mapeamento_espaco_amostral;3625;6;3;2;20;19;16;1;9;3;20;13;8;1;7;6;8;14;7;17;16;1;7;14;15;17;19;8;9;8;4;5;6;5;4;20;1;7;2;17;11;20;15;9;11;14;6;15;5;4;10;7;3;18;12;16;13;3;6;10;2;;
mapeamento_espaco_amostral;3626;20;15;2;10;8;5;11;3;9;4;14;6;12;1;16;5;19;12;8;4;15;20;8;19;13;20;3;7;1;6;16;20;16;3;19;6;16;19;18;10;1;19;16;12;20;14;6;4;7;15;12;5;11;5;14;9;9;17;2;2;;
mapeamento_espaco_amostral;3627;12;18;12;20;15;5;10;3;5;19;10;11;4;2;4;2;1;1;9;8;17;13;2;11;8;14;18;1;6;15;6;1;8;20;12;6;2;5;4;3;6;2;3;5;10;16;13;3;7;10;16;15;13;8;19;3;15;15;19;5;;
mapeamento_espaco_amostral;3628;11;17;5;3;17;16;7;1;5;15;13;17;10;13;15;17;18;15;3;16;9;19;14;17;9;1;11;6;8;16;5;5;9;5;6;12;1;11;5;17;14;12;4;12;13;11;10;19;7;14;6;20;18;14;13;19;12;17;11;2;;
mapeamento_espaco_amostral;3629;8;13;7;5;14;6;11;17;4;18;17;5;5;12;10;9;5;5;3;1;4;18;6;8;14;15;14;17;2;17;9;11;5;18;8;12;3;9;4;11;13;19;12;3;5;8;16;18;16;19;3;15;14;19;2;14;3;19;20;11;;
mapeamento_espaco_amostral;3630;3;20;2;7;13;15;3;13;15;20;19;3;5;19;20;4;18;11;10;16;7;18;19;10;12;8;12;12;18;10;6;3;12;13;18;15;5;1;10;3;1;11;18;7;18;16;14;3;15;7;18;14;4;6;13;19;20;20;16;7;;
mapeamento_espaco_amostral;3631;1;5;11;12;2;16;15;2;9;17;12;7;12;7;8;18;13;15;19;16;18;18;13;7;11;11;8;1;14;2;10;7;3;16;3;20;3;18;20;7;11;13;13;16;13;12;13;20;19;20;12;8;6;14;18;4;10;1;8;9;;
mapeamento_espaco_amostral;3632;12;12;20;18;14;11;7;12;4;17;12;2;19;4;18;8;13;20;8;15;17;17;20;4;4;12;18;16;4;3;16;20;17;9;7;13;6;8;6;17;1;15;12;2;7;12;11;10;6;1;10;12;14;3;5;13;5;10;10;6;;
mapeamento_espaco_amostral;3633;9;14;9;19;4;6;19;9;5;19;20;8;15;18;13;16;1;6;2;10;20;13;8;3;1;19;14;8;8;12;12;16;8;18;10;9;15;13;9;11;16;10;2;10;2;16;9;9;18;5;7;20;4;14;13;7;20;12;14;6;;
mapeamento_espaco_amostral;3634;9;15;2;18;16;19;15;20;2;1;13;4;13;20;19;19;9;8;5;8;4;19;3;14;19;11;1;9;1;11;16;10;9;13;20;20;10;5;1;16;3;14;5;13;6;17;4;15;3;12;7;7;20;13;14;11;12;1;8;13;;
mapeamento_espaco_amostral;3635;7;4;20;20;16;19;16;2;15;11;15;18;10;4;12;12;4;3;8;17;4;12;17;1;20;3;12;13;1;6;2;2;5;1;14;2;19;9;5;20;5;2;3;14;18;17;12;15;7;6;13;10;17;20;13;18;1;12;20;2;;
mapeamento_espaco_amostral;3636;15;8;8;18;11;16;13;17;1;19;6;5;9;2;7;13;19;3;9;5;8;20;20;15;10;15;5;16;8;11;13;10;4;12;11;5;15;10;12;2;9;6;4;11;1;1;3;18;16;15;6;1;2;8;10;6;7;8;17;5;;
mapeamento_espaco_amostral;3637;9;17;16;4;1;13;16;9;4;4;9;3;16;7;2;19;12;3;3;15;7;16;4;20;6;17;9;13;12;13;17;12;5;11;3;20;6;7;11;12;8;5;12;8;16;18;2;14;13;10;9;5;2;6;14;14;10;19;2;19;;
mapeamento_espaco_amostral;3638;14;18;6;4;6;20;17;20;19;2;13;16;2;11;20;17;1;10;2;13;16;15;4;14;1;10;8;5;15;15;6;8;2;19;10;6;13;18;11;5;18;5;18;2;6;4;1;3;10;5;9;17;2;1;19;3;12;1;17;7;;
mapeamento_espaco_amostral;3639;1;2;17;11;17;14;17;5;3;9;7;10;18;5;6;1;18;7;11;19;11;12;20;14;5;3;9;2;13;17;20;4;9;8;1;9;8;3;1;20;10;15;12;9;4;5;7;17;15;2;18;20;11;5;18;3;4;15;16;15;;
mapeamento_espaco_amostral;3640;13;14;19;17;11;18;2;4;17;1;6;17;12;7;13;10;6;1;10;10;16;15;5;16;16;19;13;19;4;1;20;8;9;20;20;20;20;8;17;2;11;5;5;12;19;12;8;10;3;16;7;6;4;14;5;12;7;18;1;17;;
mapeamento_espaco_amostral;3641;7;5;4;13;17;19;2;7;16;4;3;19;14;15;13;19;17;14;11;6;1;13;2;10;15;11;10;2;10;5;16;15;10;9;20;3;5;4;13;13;14;8;5;4;13;18;20;10;20;16;4;2;14;16;5;10;5;19;8;1;;
mapeamento_espaco_amostral;3642;14;15;12;3;8;10;16;12;2;4;9;13;7;7;20;2;5;13;13;19;16;1;5;3;11;14;1;19;18;5;5;19;3;20;7;1;20;3;4;12;18;5;12;17;19;8;11;14;8;13;6;9;4;17;20;8;6;11;12;16;;
mapeamento_espaco_amostral;3643;14;3;17;3;10;9;19;13;8;16;14;18;1;1;11;11;8;8;20;4;6;2;18;14;13;7;5;19;5;17;2;11;3;16;7;3;10;15;10;14;6;8;18;18;15;17;1;17;4;15;12;16;20;19;6;14;20;12;10;18;;
mapeamento_espaco_amostral;3644;1;16;9;8;12;19;1;17;6;9;4;9;15;16;14;16;3;19;20;5;8;7;4;11;3;10;17;18;7;12;10;16;15;6;7;18;4;17;2;4;18;13;1;9;3;4;18;4;20;6;20;5;5;11;1;13;5;20;16;4;;
mapeamento_espaco_amostral;3645;4;18;11;2;13;8;4;18;8;5;1;19;17;4;16;15;2;7;2;2;5;14;7;6;6;3;18;14;19;6;15;13;1;8;13;10;10;20;17;8;2;2;11;11;3;8;1;9;13;9;18;16;12;5;14;18;3;16;5;15;;
mapeamento_espaco_amostral;3646;15;19;10;17;20;19;10;7;9;7;1;4;12;19;20;18;18;8;20;6;19;16;2;5;15;17;12;1;19;4;16;11;18;7;19;14;6;14;3;20;11;19;8;20;18;14;1;14;7;10;20;17;10;1;18;14;8;10;3;3;;
mapeamento_espaco_amostral;3647;8;7;4;18;11;17;5;17;17;19;14;17;14;7;4;5;10;3;13;16;18;13;19;14;10;1;5;15;12;14;9;5;13;8;14;4;4;7;17;4;1;13;8;5;12;8;4;19;19;19;17;11;1;4;8;15;3;6;7;3;;
mapeamento_espaco_amostral;3648;3;9;1;15;8;1;11;10;14;9;3;12;12;15;16;12;20;10;8;19;3;2;17;12;10;15;5;4;14;19;10;18;15;7;1;14;14;3;15;11;18;13;10;4;7;17;4;14;16;14;17;18;3;14;8;10;6;20;12;6;;
mapeamento_espaco_amostral;3649;14;4;5;15;20;8;16;5;11;13;3;12;6;9;20;5;13;8;10;11;17;17;17;7;3;9;17;16;13;18;13;9;1;9;2;13;1;4;19;4;6;13;15;1;14;13;12;13;16;7;12;1;7;2;19;6;19;15;20;11;;
mapeamento_espaco_amostral;3650;19;4;20;5;3;12;7;19;3;10;13;16;10;10;3;8;10;7;13;13;9;16;13;6;11;12;15;6;16;13;4;16;5;14;3;7;1;5;5;19;6;13;7;10;11;20;18;9;3;3;3;12;11;8;10;7;7;17;4;4;;
mapeamento_espaco_amostral;3651;6;14;13;11;13;5;13;7;6;15;20;6;8;13;11;11;15;1;8;16;3;4;9;16;16;7;20;15;5;14;19;2;10;11;11;8;2;16;10;4;19;15;17;11;5;19;6;13;12;14;11;2;16;9;13;12;9;6;4;6;;
mapeamento_espaco_amostral;3652;17;9;7;15;1;14;16;19;8;19;5;8;12;20;13;9;2;8;5;3;11;20;8;9;14;10;8;7;19;11;14;4;11;18;1;4;3;11;6;20;18;11;18;16;12;15;5;9;11;11;19;6;11;7;11;12;13;5;12;2;;
mapeamento_espaco_amostral;3653;10;8;1;14;7;14;17;8;5;18;17;16;13;10;2;12;10;18;17;4;18;1;18;4;14;7;15;6;9;19;2;8;14;9;5;12;15;20;2;14;20;16;10;15;15;8;11;4;2;5;16;10;10;13;17;4;17;14;12;19;;
mapeamento_espaco_amostral;3654;9;9;5;2;10;12;10;8;16;16;13;9;6;17;17;8;2;4;20;8;8;14;17;10;15;1;9;9;14;5;13;3;14;6;7;11;13;13;18;9;17;11;15;2;2;12;6;7;6;16;14;13;3;4;8;2;17;10;14;13;;
mapeamento_espaco_amostral;3655;10;9;20;20;3;15;20;13;17;16;4;14;15;7;3;7;10;20;16;9;11;14;16;11;9;19;12;18;11;11;7;2;2;20;11;5;16;11;1;3;13;19;10;6;15;19;8;20;15;3;13;17;19;14;14;1;1;1;5;11;;
mapeamento_espaco_amostral;3656;5;17;4;6;4;1;9;18;15;8;13;6;2;4;9;12;5;7;5;2;20;2;4;7;17;9;9;3;7;3;1;18;2;9;5;1;20;14;14;15;8;3;11;2;15;1;7;6;8;12;17;20;5;1;6;20;7;11;16;10;;
mapeamento_espaco_amostral;3657;6;17;4;13;1;20;2;1;7;18;10;13;8;3;13;5;1;5;5;12;13;15;15;7;1;9;14;13;4;20;3;14;10;18;12;18;14;15;6;12;4;16;5;8;8;9;5;2;6;16;19;6;10;19;7;12;17;4;8;19;;
mapeamento_espaco_amostral;3658;10;14;8;8;15;12;5;9;11;9;6;20;17;12;15;19;9;11;1;5;2;2;4;17;6;17;13;2;13;20;7;18;20;1;13;15;1;2;3;6;10;8;14;16;8;1;10;6;15;10;14;16;8;20;15;8;19;20;2;11;;
mapeamento_espaco_amostral;3659;15;3;9;5;4;13;5;10;20;11;16;13;2;10;9;8;18;1;14;13;6;13;17;11;19;8;19;8;16;10;20;15;8;13;17;19;10;11;9;18;4;18;5;18;16;4;17;19;5;2;2;10;14;15;2;6;3;8;11;8;;
mapeamento_espaco_amostral;3660;19;18;8;17;13;1;17;13;4;1;1;2;2;16;10;16;13;14;12;4;20;7;8;8;8;10;10;14;10;3;16;12;9;15;10;17;16;1;15;19;5;15;9;17;16;12;4;6;18;2;20;2;16;4;11;10;10;5;14;5;;
mapeamento_espaco_amostral;3661;1;1;15;11;12;16;17;20;13;1;14;6;12;2;19;7;16;17;2;2;19;13;18;19;11;5;11;1;1;19;15;1;6;6;15;5;4;8;10;7;20;6;6;8;8;6;12;9;17;11;15;2;1;9;9;17;3;7;12;2;;
mapeamento_espaco_amostral;3662;2;16;11;13;20;2;9;8;15;19;20;15;9;6;6;13;13;17;16;1;9;19;9;4;13;19;10;20;3;16;6;2;15;4;4;3;20;5;9;15;18;4;20;11;2;7;1;16;15;11;10;10;14;4;9;12;6;4;9;10;;
mapeamento_espaco_amostral;3663;19;18;20;3;1;8;2;12;8;10;13;6;11;16;3;14;18;2;19;13;10;6;2;9;15;3;9;13;8;3;20;8;10;9;18;5;18;13;5;16;19;2;17;1;4;12;3;9;3;19;19;13;18;12;15;14;11;14;10;14;;
mapeamento_espaco_amostral;3664;4;9;10;12;20;15;3;15;11;6;6;6;4;13;4;16;4;1;17;13;10;10;5;12;4;14;2;6;8;12;15;19;2;10;9;6;10;1;19;18;18;5;18;12;3;13;17;13;19;4;7;9;5;9;6;18;18;4;14;8;;
mapeamento_espaco_amostral;3665;5;11;15;1;8;15;19;16;16;13;14;17;11;13;16;7;8;18;10;11;12;9;17;19;10;6;7;20;11;20;12;8;11;20;6;18;4;5;4;13;10;15;12;9;13;2;14;14;15;20;8;6;10;3;13;9;13;15;10;17;;
mapeamento_espaco_amostral;3666;1;6;11;1;19;10;3;19;13;8;2;1;16;2;11;11;15;12;10;3;13;13;15;19;11;3;14;7;11;11;8;13;11;7;12;18;6;2;3;16;16;3;19;11;20;11;6;17;9;15;4;10;11;14;1;12;18;1;20;13;;
mapeamento_espaco_amostral;3667;11;11;2;7;16;1;19;6;10;11;4;2;3;19;6;5;7;11;14;5;16;12;15;11;12;19;16;3;9;12;20;4;19;20;14;16;7;17;1;17;5;14;1;19;12;19;9;20;1;17;10;11;19;6;19;3;18;16;13;3;;
mapeamento_espaco_amostral;3668;11;9;20;11;11;13;9;19;19;3;11;9;4;16;11;7;1;7;3;19;6;11;13;18;1;9;6;5;1;5;4;5;14;10;12;13;10;14;8;10;17;12;13;19;17;9;7;13;20;4;15;9;17;10;13;4;1;8;2;4;;
mapeamento_espaco_amostral;3669;12;16;3;9;5;1;4;8;8;10;11;7;8;4;19;9;3;7;17;7;6;7;6;20;17;2;11;9;10;2;2;12;9;2;6;18;10;13;8;7;10;14;4;16;6;10;1;11;19;20;3;7;18;5;7;9;4;7;2;6;;
mapeamento_espaco_amostral;3670;2;17;7;10;11;15;2;19;7;20;16;14;20;8;16;13;18;2;10;16;11;13;20;4;14;9;9;4;19;3;1;6;18;3;1;9;3;19;4;2;9;20;1;6;16;18;11;13;11;3;12;4;12;19;4;19;17;9;10;2;;
mapeamento_espaco_amostral;3671;8;20;2;14;5;4;19;19;15;9;7;15;5;14;5;7;3;4;16;15;11;9;3;16;19;5;20;19;11;18;8;17;18;4;19;4;8;10;12;10;5;17;4;2;16;11;3;1;14;8;14;17;11;4;12;7;5;11;2;1;;
mapeamento_espaco_amostral;3672;14;18;16;12;5;13;6;3;17;15;9;12;9;15;3;4;11;17;5;18;11;19;20;14;19;20;11;20;15;13;12;17;9;18;14;3;12;18;14;7;15;9;18;17;12;13;14;1;2;8;1;5;8;15;15;12;8;9;16;8;;
mapeamento_espaco_amostral;3673;3;8;5;19;19;3;11;17;4;14;18;20;10;16;17;15;1;17;1;16;5;5;16;14;9;16;13;14;10;5;7;8;16;13;10;13;9;5;5;2;13;9;18;17;8;20;17;18;8;6;9;10;5;2;10;17;3;11;20;2;;
mapeamento_espaco_amostral;3674;9;12;6;9;12;11;8;20;10;8;9;17;1;18;20;6;11;1;2;18;7;9;18;11;20;16;3;16;17;10;6;6;13;16;1;14;12;20;13;18;14;3;4;4;9;1;5;8;17;20;15;12;14;13;11;16;12;14;16;9;;
mapeamento_espaco_amostral;3675;10;5;20;19;19;15;5;4;1;8;15;6;19;1;19;14;10;14;17;6;6;20;6;2;11;14;19;20;4;17;20;11;2;5;2;1;20;7;17;12;18;17;8;4;15;12;16;12;14;1;17;15;1;3;8;11;14;9;17;4;;
mapeamento_espaco_amostral;3676;17;4;8;7;7;11;4;16;6;2;19;11;13;6;1;8;3;10;4;5;5;3;11;9;3;6;10;4;13;5;14;10;10;5;17;9;1;19;8;11;17;15;9;14;18;9;20;12;7;3;7;15;17;7;19;4;17;10;17;10;;
mapeamento_espaco_amostral;3677;5;13;1;5;13;14;4;15;1;6;13;2;20;3;12;17;13;3;10;19;15;5;16;1;7;11;4;19;11;10;15;9;2;19;20;14;15;10;18;4;1;5;3;14;13;18;20;14;4;5;16;1;6;10;19;6;18;9;18;18;;
mapeamento_espaco_amostral;3678;19;1;1;7;15;12;9;15;8;14;6;16;2;4;15;11;9;19;17;10;17;4;15;19;15;5;6;3;3;3;16;18;8;16;12;15;8;19;1;12;9;2;7;14;1;3;11;11;3;2;10;4;5;8;2;9;14;20;12;13;;
mapeamento_espaco_amostral;3679;4;13;10;9;13;7;11;16;14;10;1;18;19;1;1;5;9;10;19;4;5;19;18;8;15;10;1;16;19;6;16;13;5;3;11;2;2;19;18;7;15;5;3;2;7;11;17;4;6;13;15;16;13;17;19;16;19;8;8;9;;
mapeamento_espaco_amostral;3680;5;5;14;2;14;12;4;16;4;14;18;1;16;16;11;12;18;3;11;7;9;17;7;2;13;12;8;12;2;3;3;10;2;1;4;3;1;3;19;6;20;8;4;8;4;7;8;8;1;7;20;2;9;6;16;2;7;16;4;12;;
mapeamento_espaco_amostral;3681;16;17;12;3;14;11;1;8;18;7;10;9;20;4;11;5;1;8;17;4;7;7;11;17;4;1;11;15;12;3;15;3;1;19;14;13;11;10;2;12;20;4;20;4;10;6;10;16;2;9;1;6;10;19;7;19;2;10;16;18;;
mapeamento_espaco_amostral;3682;10;16;13;19;2;14;15;6;16;7;9;4;6;11;19;13;8;9;8;15;2;20;12;18;19;7;14;12;3;6;16;10;5;4;9;20;19;16;20;13;4;3;2;12;4;16;9;19;16;17;11;15;9;3;6;13;15;11;19;17;;
